traffic_report_id,published_date,issue_reported,latitude,longitude,address,traffic_report_status,agency
F7BD9AC6946900FC1D9EF166B78449710E65900C_1710946812,2024-03-20T15:00:12.000Z,LOOSE LIVESTOCK,30.269058,-97.522338,8100 Burleson Manor Rd,ARCHIVED,TRAVIS COUNTY SHERIF
4DA81066745689FC22FB717C0C6A7EDD96ED0FFB_1709737015,2024-03-06T14:56:55.000Z,TRFC HAZD/ DEBRIS,30.186209,-97.609509,4500-4542 E SH 71 EB,ARCHIVED,TRAVIS COUNTY SHERIF
7801BEEC42DEBAAEC0D7BE9359C61E8A766BD071_1710464313,2024-03-15T00:58:33.000Z,Crash Urgent,30.386857,-97.648566,E Parmer Ln / Dessau Rd,ARCHIVED,AUSTIN PD           
72448B7792D7AA9BAE361029D06BB23AD7803155_1709738710,2024-03-06T15:25:10.000Z,Traffic Hazard,30.378248,-97.608246,12709-13011 Harris Branch Pkwy,ARCHIVED,AUSTIN PD           
737E60BCDA32DA02106D94B05EB933C2664D96F9_1710475416,2024-03-15T04:03:36.000Z,Traffic Hazard,30.281328,-97.740508,Lavaca St / W Martin Luther King Jr Blvd,ARCHIVED,AUSTIN PD           
C46908D2D41F34D665E249864E018BADD8BE32FD_1710464174,2024-03-15T00:56:14.000Z,Stalled Vehicle,30.269471,-97.733163,1000-blk N Ih 35 Nb,ARCHIVED,AUSTIN PD           
8E3C07A198EFA67E51A01F3AB800663A57EA6E50_1710464215,2024-03-15T00:56:55.000Z,Traffic Hazard,30.334852,-97.739822,W Koenig Ln / Burnet Rd,ARCHIVED,AUSTIN PD           
BA25A89E39E0428BDB6F467AC1B62F876460FA3D_1710475475,2024-03-15T04:04:35.000Z,Traffic Hazard,30.279639,-97.73451,E Martin Luther King Jr Blvd / Trinity St,ARCHIVED,AUSTIN PD           
92351C1043DD9CA754A18B952870682056B0C783_1710465625,2024-03-15T01:20:25.000Z,TRFC HAZD/ DEBRIS,30.145243,-97.765939,BRADSHAW RD / OLD LOCKHART RD,ARCHIVED,TRAVIS COUNTY SHERIF
18C775519E031F57D09D66471927ECBBA6D45826_1710472536,2024-03-15T03:15:36.000Z,COLLISION,30.187855,-97.5634,5055-5097 E SH 71 WB,ARCHIVED,TRAVIS COUNTY SHERIF
D3DC438A7A4A5CFF506D76386B7ABCDEBAEDA4F3_1710943493,2024-03-20T14:04:53.000Z,Traffic Hazard,30.396008,-97.733403,3701-3721 W Braker Ln,ARCHIVED,AUSTIN PD           
0284938375FD54F17C4331B8EF9F686BFBDA02C3_1710799355,2024-03-18T22:02:35.000Z,Crash Urgent,30.16265,-97.829418,10801 Old Manchaca Rd,ARCHIVED,AUSTIN PD           
0310477142171B7D67F2A1CD85C90A3B66BE9C57_1714708123,2024-05-03T03:48:43.000Z,Traffic Hazard,30.448766,-97.696037,14300-14533 N Mopac Expy Nb,ARCHIVED,AUSTIN PD           
8CBC3E572CC892F03DC08C8EE359C71AAB846DB6_1710943246,2024-03-20T14:00:46.000Z,Crash Urgent,30.397555,-97.701709,1900-BLK GRACY FARMS LN,ARCHIVED,AUSTIN PD           
63AB910CB3A7BC89FAAE5A46AA337AA22F5F4D30_1712267844,2024-04-04T21:57:24.000Z,Crash Urgent,30.265239,-97.740002,E 4th St / Trinity St,ARCHIVED,AUSTIN PD           
4EC9F4EB1CF064513747B5E058DD05F3F6D6B737_1714647548,2024-05-02T10:59:08.000Z,COLLISION WITH INJURY,30.423168,-97.58705,2800-2814 E Pecan St,ARCHIVED,TRAVIS COUNTY SHERIF
508DE84D9E60D0EA4F80173324A7A9CC95DBEDB3_1712267877,2024-04-04T21:57:57.000Z,Crash Urgent,30.295057,-97.719288,3800 N IH 35 UPPER DECK NB,ARCHIVED,AUSTIN PD           
54EA9BE9D0B2076FA355586C14CC03B84AD13C70_1712269079,2024-04-04T22:17:59.000Z,Crash Service,30.387793,-97.745241,0 Jollyville To Research Sv Ramp,ARCHIVED,AUSTIN PD           
B8498461241FA56517A1D18BF8BC626C97D3EA17_1711113986,2024-03-22T13:26:26.000Z,Traffic Hazard,30.341291,-97.772312,4200-4415 Fm 2222 Rd,ARCHIVED,AUSTIN PD           
C163BCD1CF90C984E9EDA4DBA311BCA369A7D1A1_1711113639,2024-03-22T13:20:39.000Z,COLLISION,30.373225,-97.727201,9052-9072 RESEARCH BLVD SVRD SB,ARCHIVED,TRAVIS COUNTY SHERIF
2FB3FA6506ACB862618A311AD41A4BEC8D07CE0F_1709737241,2024-03-06T15:00:41.000Z,TRFC HAZD/ DEBRIS,30.227602,-97.775186,900-blk W Ben White Blvd Eb,ARCHIVED,TRAVIS COUNTY SHERIF
8FE39CAEAC3A30F1F5D796C87C71D3A53D8E8BCE_1710799418,2024-03-18T22:03:38.000Z,Traffic Hazard,30.23302,-97.722357,4401-4547 E Riverside Dr,ARCHIVED,AUSTIN PD           
E4824648C5AB1DB9D060F3C7FF97B79FC6D2D049_1709733433,2024-03-06T13:57:13.000Z,Crash Service,30.442254,-97.665731,15010 FM 1825 RD,ARCHIVED,AUSTIN PD           
FFD63112BA288B8043425D9FA47646CC9CA53E25_1709734001,2024-03-06T14:06:41.000Z,Traffic Hazard,30.2677,-97.737918,E 7th St / Neches St,ARCHIVED,AUSTIN PD           
2C7EF0922DDD74809CA7CF4FE2F7A8A5E86F6BFA_1709735294,2024-03-06T14:28:14.000Z,Traffic Hazard,30.439099,-97.698267,13523-13825 Burnet Rd,ARCHIVED,AUSTIN PD           
ADFB3113F827A8F0E2C41436C49511B2F5466B47_1711115678,2024-03-22T13:54:38.000Z,Traffic Hazard,30.259812,-97.708798,2800-3223 E 7th St,ARCHIVED,AUSTIN PD           
861B0E3D981DAF3B96116AC9304CBA8CD8DE3606_1710477203,2024-03-15T04:33:23.000Z,Traffic Hazard,30.267858,-97.738452,400-421 E 7th St,ARCHIVED,AUSTIN PD           
E971DF1EA5C46FDFDA0E5D4C6B9D222BFF01A19B_1710477379,2024-03-15T04:36:19.000Z,Crash Urgent,30.277918,-97.743244,401-421 W 15th St,ARCHIVED,AUSTIN PD           
E67EA1C73229B4FEC8AEB04BA02D8BA092E4569D_1709739501,2024-03-06T15:38:21.000Z,COLLISION,30.338983,-97.699464,7800-blk N IH 35 SVRD NB,ARCHIVED,TRAVIS COUNTY SHERIF
6BDC80C8779152EBAF9B2F25DC2CB8CA953234ED_1710477475,2024-03-15T04:37:55.000Z,Crash Service,30.354575,-97.703998,8602 N Lamar Blvd,ARCHIVED,AUSTIN PD           
ADABAF1DC5B7F34B10D06F9F8D60E7204053A7C1_1709741222,2024-03-06T16:07:02.000Z,Crash Urgent,30.301818,-97.715245,4430-4446 AIRPORT BLVD,ARCHIVED,AUSTIN PD           
38CEED75E666B5A774724634CE0E292C05F35E17_1712268118,2024-04-04T22:01:58.000Z,Crash Service,30.270857,-97.669918,3585 Darby St,ARCHIVED,AUSTIN PD           
C1C3980607E0D1A7307A39A91165A041B97E3E8C_1709740501,2024-03-06T15:55:01.000Z,Crash Service,30.438063,-97.786872,8805 Balcones Club Dr,ARCHIVED,AUSTIN PD           
8B05AF0EF2EAC32530836BCEBD512F38E0BEAE64_1712269672,2024-04-04T22:27:52.000Z,Crash Urgent,30.340032,-97.701054,314-618 E Anderson Ln Svrd Wb,ARCHIVED,AUSTIN PD           
E102F58E52490B7362DDC18B36BE9A77AAE19F31_1709742624,2024-03-06T16:30:24.000Z,Crash Urgent,30.177973,-97.778711,7900 S Ih 35 Nb,ARCHIVED,AUSTIN PD           
9F6BF828C80134B8D3E07B058045FBA6ACD4E9AC_1712268623,2024-04-04T22:10:23.000Z,Traffic Hazard,30.441248,-97.666167,14902-14911 Fm 1825 Rd,ARCHIVED,AUSTIN PD           
79E4F4B56385D8DBE97A23480CD8F614F328A74C_1712269464,2024-04-04T22:24:24.000Z,COLLISN/ LVNG SCN,30.183921,-97.629029,4137-4613 S Sh 130 Nb,ARCHIVED,TRAVIS COUNTY SHERIF
4DD260501DEC55CAAF354185B0AA99C8E05C045A_1712269471,2024-04-04T22:24:31.000Z,Crash Urgent,30.463776,-97.789252,LAKE CREEK PKWY / HYMEADOW DR,ARCHIVED,AUSTIN PD           
EBF5283D22437BB974F4248BA0EC4E90F26D32CB_1711114656,2024-03-22T13:37:36.000Z,COLLISION,30.352038,-97.59329,0 N SH 130 NB AT E PARMER TRN,ARCHIVED,TRAVIS COUNTY SHERIF
71D7909C7CC5E84074DE7372FE3DB3FBF25AA5AA_1714648350,2024-05-02T11:12:30.000Z,Crash Urgent,30.293554,-97.725208,Red River St / Luther Ln,ARCHIVED,AUSTIN PD           
64BCD031C1826D99DCEC081569198B1F37986B52_1717139589,2024-05-31T07:13:09.000Z,COLLISION,30.457682,-97.834368,ANDERSON MILL RD / WINDY TER,ARCHIVED,TRAVIS COUNTY SHERIF
3C5888626CA6876E25780E9B00396BDF5E4AAB6A_1714647833,2024-05-02T11:03:53.000Z,Crash Urgent,30.176542,-97.834322,2621-2629 W Slaughter Ln,ARCHIVED,AUSTIN PD           
4CA57359F9485DDB7FBBEBCFF2F6CBA35DA7F416_1709741314,2024-03-06T16:08:34.000Z,Crash Urgent,30.300373,-97.712946,4400 Airport Blvd,ARCHIVED,AUSTIN PD           
59DC237DF3D441B6D490394E32CD6A41B3358D2F_1709743669,2024-03-06T16:47:49.000Z,Traffic Hazard,30.268603,-97.74111,E 7th St / Brazos St,ARCHIVED,AUSTIN PD           
BC95C414A842DF6B90AC3D79F1F74D551D165565_1712267891,2024-04-04T21:58:11.000Z,Crash Urgent,30.349291,-97.688766,Park Plz / North Plz,ARCHIVED,AUSTIN PD           
FED029A9A41FEB8E4AD1871EF9B4E1761CD1DAB6_1712680367,2024-04-09T16:32:47.000Z,Traffic Hazard,30.288792,-97.840247,6500-6507 Minikahda Cv,ARCHIVED,AUSTIN PD           
B78037BFC8CCA3DCD3667BBC6B92B23D431FC454_1712270313,2024-04-04T22:38:33.000Z,COLLISN/ LVNG SCN,30.34526,-97.66089,9318 Sprinkle Rd,ARCHIVED,TRAVIS COUNTY SHERIF
BA039662FD2124B4584B5D7345718B669B96617B_1710503698,2024-03-15T11:54:58.000Z,Crash Urgent,30.178104,-97.838819,Lindshire Ln / W Slaughter Ln,ARCHIVED,AUSTIN PD           
C92F34C01E24476CD2D063505C71FA32574481B1_1710505894,2024-03-15T12:31:34.000Z,Crash Urgent,30.368521,-97.613792,5701-5727 E Parmer Ln,ARCHIVED,AUSTIN PD           
5410535EBA45BDD70048C12AE294F3CAEDDBE6CA_1712269944,2024-04-04T22:32:24.000Z,Crash Urgent,30.480169,-97.801774,11300-11324 Lakeline Blvd,ARCHIVED,AUSTIN PD           
ADFB3113F827A8F0E2C41436C49511B2F5466B47_1710503100,2024-03-15T11:45:00.000Z,Crash Service,30.14861,-97.7941,10500 S Ih 35 Svrd Sb,ARCHIVED,AUSTIN PD           
7A20AC5AEB7C70ACDEAC71C9D4EBE7AC17F7CE7E_1712268318,2024-04-04T22:05:18.000Z,Stalled Vehicle,30.21902,-97.683392,S US 183 HWY SB,ARCHIVED,AUSTIN PD           
64FDF750523380C3B4B5F7C242014FC3C2EE0777_1712682416,2024-04-09T17:06:56.000Z,Crash Service,30.216476,-97.743081,2018-2256 E Ben White Blvd Svrd Wb,ARCHIVED,AUSTIN PD           
A8F3809C6DE28975C83009F6E2911B81F95E5B5A_1712530987,2024-04-07T23:03:07.000Z,Crash Service,30.368711,-97.70372,1124 Rutland Dr,ARCHIVED,AUSTIN PD           
FDC01209F90EDA589F0453B7E29E0114923ECD8B_1712531418,2024-04-07T23:10:18.000Z,Crash Urgent,30.409068,-97.716165,N Mopac Expy Svrd Sb / Duval Rd,ARCHIVED,AUSTIN PD           
28242F1D302696F577218BB85FBAAFECA44761A7_1712657469,2024-04-09T10:11:09.000Z,Crash Urgent,30.28595,-97.665992,4900-4902 Ed Bluestein Blvd Svrd Sb,ARCHIVED,AUSTIN PD           
45CE120FEAA2C1A2BB53DB6C8FB833E58D6BB661_1712269948,2024-04-04T22:32:28.000Z,Crash Urgent,30.29861,-97.717031,4200 N Ih 35 Upper Deck Nb,ARCHIVED,AUSTIN PD           
A5B1D7E217AA227D5B2B8A84920780CF637960E2_1712268475,2024-04-04T22:07:55.000Z,Crash Urgent,30.423751,-97.756616,11820-11885 Jollyville Rd,ARCHIVED,AUSTIN PD           
06610FA060E114F26AD7660390D7D9864E0095D8_1712709284,2024-04-10T00:34:44.000Z,Traffic Hazard,30.320093,-97.672909,7200 GENEVA DR,ARCHIVED,AUSTIN PD           
AC543C4E83644351C47B9DF55E29745BBD90A7BA_1712707341,2024-04-10T00:02:21.000Z,COLLISN/ LVNG SCN,30.162316,-97.693565,6600-blk S Us 183 Hwy Sb,ARCHIVED,TRAVIS COUNTY SHERIF
566EE6D19FEF04459D959B08349D6C07B3A309A2_1712705618,2024-04-09T23:33:38.000Z,Traffic Hazard,30.314445,-97.663289,7112 Ed Bluestein Blvd Svrd Sb,ARCHIVED,AUSTIN PD           
1B5EE1D2A2B9255241A8D9F103C453640D7BC477_1712709248,2024-04-10T00:34:08.000Z,Traffic Hazard,30.302776,-97.713091,Elwood Rd / Fairwood Rd,ARCHIVED,AUSTIN PD           
DD40A5745BA5FA58747218174EF201473AEC7541_1714650217,2024-05-02T11:43:37.000Z,COLLISION,30.43026,-97.680867,13802-blk Turbine Dr,ARCHIVED,TRAVIS COUNTY SHERIF
655030540AED981B558D2F880B20CCA6217D24E6_1712718629,2024-04-10T03:10:29.000Z,Crash Urgent,30.168811,-97.621854,12800 PEARCE LN,ARCHIVED,AUSTIN PD           
275CA1C1B6F73ABB5E67F61C11EF17C5620ACD07_1710505914,2024-03-15T12:31:54.000Z,TRFC HAZD/ DEBRIS,30.231179,-97.516859,Fm 969 Rd / Water St,ARCHIVED,TRAVIS COUNTY SHERIF
349C0309807F676DFB15970416DECBA5128E7FED_1710507040,2024-03-15T12:50:40.000Z,COLLISION,30.332687,-97.986376,15700-16178 Flint Rock Rd,ARCHIVED,TRAVIS COUNTY SHERIF
226E8783740869EA2C293750EC704DBCBD281B71_1710799962,2024-03-18T22:12:42.000Z,COLLISION,30.420889,-97.703276,12600-blk N MOPAC EXPY SVRD NB,ARCHIVED,TRAVIS COUNTY SHERIF
90E54F2D1BCE9131AF868C7717CAAA236889F9EF_1710506078,2024-03-15T12:34:38.000Z,TRFC HAZD/ DEBRIS,30.219524,-97.535804,1800-3028 Caldwell Ln,ARCHIVED,TRAVIS COUNTY SHERIF
A874F83E95A94266C7D2856A7CBB42EE5AF2E01A_1710801708,2024-03-18T22:41:48.000Z,Crash Service,30.406746,-97.641192,13527 Harrisglenn Dr,ARCHIVED,AUSTIN PD           
803416F0D1FBCD8344B24B42E4CADBE33C1F6AD9_1709744141,2024-03-06T16:55:41.000Z,Traffic Hazard,30.268066,-97.742813,100 W 6th St,ARCHIVED,AUSTIN PD           
80D5B2A867B21E37CD472071370518DF40FA4F01_1710506892,2024-03-15T12:48:12.000Z,COLLISION,30.131405,-97.811278,11800-12119 Old San Antonio Rd,ARCHIVED,TRAVIS COUNTY SHERIF
B20BE36DAF687AF80F8875D43801C204F36EDCA7_1709744349,2024-03-06T16:59:09.000Z,Crash Urgent,30.31034,-97.70845,5209 Cameron Rd,ARCHIVED,AUSTIN PD           
022DD3EB01DE055B6AA3A09AD422629FB128BC26_1709744299,2024-03-06T16:58:19.000Z,Crash Service,30.313458,-97.771165,3636 W 35th St,ARCHIVED,AUSTIN PD           
9BDA887D240782244C93A03F3CF7F2727C71DAF5_1710801784,2024-03-18T22:43:04.000Z,Traffic Hazard,30.241451,-97.689897,248-260 Bastrop Hwy Sb,ARCHIVED,AUSTIN PD           
F7CB489B88FEBCB7886035D43260E3689936C893_1711037049,2024-03-21T16:04:09.000Z,Crash Urgent,30.420537,-97.704615,N Mopac Expy Svrd Sb / W Parmer Ln,ARCHIVED,AUSTIN PD           
929F9640BC8269918A6209919A8E2CC25EC65BF6_1710800057,2024-03-18T22:14:17.000Z,Traffic Hazard,30.419224,-97.660356,200-414 W Howard Ln,ARCHIVED,AUSTIN PD           
5F5898E4726001663BA5A126B313B03B1AED3F07_1709744386,2024-03-06T16:59:46.000Z,Crash Urgent,30.423909,-97.67169,13600 N IH 35 SB,ARCHIVED,AUSTIN PD           
01EE94B8B3AC84ACBD3A5B852ED4B18846E304CD_1710503300,2024-03-15T11:48:20.000Z,Crash Service,30.425886,-97.753457,11932-12210 Research Blvd Svrd Sb,ARCHIVED,AUSTIN PD           
EC10DB9185C9C58A004FA683DD21AFCD16CAD418_1710944948,2024-03-20T14:29:08.000Z,Crash Urgent,30.213333,-97.753967,S IH 35 SVRD SB / E ST ELMO RD,ARCHIVED,AUSTIN PD           
05FA2DE99C48086B28D6E7A491A75F6F313AF79D_1710801615,2024-03-18T22:40:15.000Z,Traffic Hazard,30.200751,-97.762808,5510 S Ih 35 Svrd Sb,ARCHIVED,AUSTIN PD           
F9645347D5B2C4DB96EDB49A55AD3B9451CA9F6E_1710944239,2024-03-20T14:17:19.000Z,Traffic Hazard,30.432725,-97.652844,1586 S Heatherwilde Blvd,ARCHIVED,AUSTIN PD           
50D6C3C9E4B3DD713FB1ADF7871F510727A64004_1711035628,2024-03-21T15:40:28.000Z,Crash Service,30.360527,-97.745584,7700-7738 N Mopac Expy Svrd Sb,ARCHIVED,AUSTIN PD           
FED029A9A41FEB8E4AD1871EF9B4E1761CD1DAB6_1711036194,2024-03-21T15:49:54.000Z,Crash Urgent,30.410622,-97.710858,12100 N Mopac Expy Sb,ARCHIVED,AUSTIN PD           
0BC39B9D01F6D3E81328CDA94EAEFE5005744CEC_1711036044,2024-03-21T15:47:24.000Z,Traffic Hazard,30.242865,-97.690738,BASTROP HWY SVRD SB,ARCHIVED,AUSTIN PD           
C03683BF915B1D9B9B2949494BFDA59AC1C5F7A2_1710946200,2024-03-20T14:50:00.000Z,Crash Urgent,30.31,-97.740004,4200-4299 N Lamar Blvd,ARCHIVED,AUSTIN PD           
209CBD7DF48248F976F6DD4817B07C208E0730A2_1711073009,2024-03-22T02:03:29.000Z,Crash Urgent,30.355922,-97.684371,8800-9339 North Plz,ARCHIVED,AUSTIN PD           
8DDFD1BD96D0C9610B5B51F82D809E25F49304E7_1711108479,2024-03-22T11:54:39.000Z,Traffic Hazard,30.228259,-97.789405,Redd St / Menchaca Rd,ARCHIVED,AUSTIN PD           
8B2DD04E87577952ED20D966FFB1E252744CDB5F_1712270182,2024-04-04T22:36:22.000Z,Crash Service,30.461488,-97.793156,10201-10219 Lake Creek Pkwy,ARCHIVED,AUSTIN PD           
80658C64F144849DE7740BF64D7CA5A88EF951B6_1712531741,2024-04-07T23:15:41.000Z,Traffic Hazard,30.322709,-97.714884,5800 Airport Blvd,ARCHIVED,AUSTIN PD           
6CCF18992FF5EA664718C1372EA46636A87FEE23_1719563508,2024-06-28T08:31:48.000Z,COLLISION,30.189244,-97.580965,4838-4932 E SH 71 EB,ARCHIVED,TRAVIS COUNTY SHERIF
474AA38A091D3D883DF86C596AAB764EE61D5EB3_1710507519,2024-03-15T12:58:39.000Z,Crash Urgent,30.398109,-97.731043,N MOPAC EXPY SVRD NB / W BRAKER TO MOPAC NB RAMP,ARCHIVED,AUSTIN PD           
0DD8E2FE2969E0722430655502C0C0607A5B30BE_1714708680,2024-05-03T03:58:00.000Z,Traffic Hazard,30.301687,-97.714944,4429-4441 Airport Blvd,ARCHIVED,AUSTIN PD           
6C8E459F96D9CF05E1FAC5432DF1066B42609E52_1710800171,2024-03-18T22:16:11.000Z,Crash Urgent,30.269655,-97.744846,W 7th St / Lavaca St,ARCHIVED,AUSTIN PD           
D00B7F27256C942EDDA2D5AE87A5968201442EA8_1566265690,2019-08-20T01:48:10.000Z,Traffic Hazard,30.260873,-97.758521,S Lamar Blvd & Barton Springs Rd,ARCHIVED,
5378C3D8A9417D31D1ABDB3DA9FFB909420656EB_1560197795,2019-06-10T20:16:35.000Z,Crash Service,30.400387,-97.7262,3311 ESPERANZA XING,ARCHIVED,
22A366E578FC19525BE71B6B3013EF8CC5CB1A74_1563309443,2019-07-16T20:37:23.000Z,Traffic Hazard,30.350775,-97.675987,E Rundberg Ln & Cameron Rd,ARCHIVED,
1F07B56088AEBAD4D7D3F3FA1860D789193298BB_1559571299,2019-06-03T14:14:59.000Z,Crash Service,30.377686,-97.688756,10901 N Lamar Blvd,ARCHIVED,
0815E831C7F892AEC1D270A225119713A6ED6F3A_1566126196,2019-08-18T11:03:16.000Z,Traffic Hazard,30.290703,-97.772273,2700-3199 Enfield Rd,ARCHIVED,
1E768A21723E530122240FA219BFF8C3365F40B2_1569276698,2019-09-23T22:11:38.000Z,Traffic Hazard,30.334759,-97.739831,5700-5829 Burnet Rd,ARCHIVED,
0FA6BCA242CCB96697E8DE570882C6B38746591A_1567293360,2019-08-31T23:16:00.000Z,Crash Urgent,30.342145,-97.703408,400 E Anderson Ln Eb,ARCHIVED,
93E35532E8C27DA7267D6A073DA0D909DA11A4ED_1568841097,2019-09-18T21:11:37.000Z,Traffic Hazard,30.179395,-97.74638,5404-5424 E William Cannon Dr,ARCHIVED,
0F85D55F03E24BEEBF29AA28050587A8E1DB7EEF_1568116072,2019-09-10T11:47:52.000Z,Crash Service,30.418981,-97.702304,2505-3047 W Parmer Ln,ARCHIVED,
B91F4502A07105CEBCE7E632807B55F7657F988D_1567258395,2019-08-31T13:33:15.000Z,Traffic Hazard,30.190256,-97.770106,S Ih 35 Svrd Nb & E William Cannon Dr,ARCHIVED,
3B8BE1DDB4D49FC85D469A4AE81BA0D8FEC52157_1559691880,2019-06-04T23:44:40.000Z,Crash Urgent,30.35082,-97.709138,8201 N Lamar Blvd,ARCHIVED,
D547A6B51B233796A3D762908F82EF3677520663_1559259902,2019-05-30T23:45:02.000Z,Crash Urgent,30.101324,-97.812349,13400-13914 S Ih 35 Sb,ARCHIVED,
8F7A4CF1D8FB52D12619FB0C6CAFC42ABF5A5E61_1564377349,2019-07-29T05:15:49.000Z,zSTALLED VEHICLE,30.227555,-97.709019,E Riverside Dr & Country Club Rd,ARCHIVED,
E191806F057D4764D052354C3DC525868B91D707_1567183920,2019-08-30T16:52:00.000Z,Crash Service,30.3738,-97.729012,8905 Mc Cann Dr,ARCHIVED,
899A19B6BEC5CDDC50179F183BA138B628CF94B3_1567014940,2019-08-28T17:55:40.000Z,Crash Service,30.356893,-97.732475,2525 W ANDERSON LN,ARCHIVED,
650E55707565BB81BA2BF3DC785FD79AD62A225B_1561733533,2019-06-28T14:52:13.000Z,COLLISION,30.449809,-97.695488,MERRILLTOWN DR & BURNET RD,ARCHIVED,
0D467C11C1F788A43266782AAC388B66B0F22551_1561935796,2019-06-30T23:03:16.000Z,Crash Service,30.149943,-97.738607,7017 Walkup Ln,ARCHIVED,
88DC38E029C5FF35ED3F103FACA7EC14E7D77073_1562726648,2019-07-10T02:44:08.000Z,Crash Service,30.369251,-97.7055,Parkfield Dr & Rutland Dr,ARCHIVED,
9C320BC8499977B59B1C72B878B055EA494DD320_1561847235,2019-06-29T22:27:15.000Z,Traffic Hazard,30.372706,-97.725198,9011-9099 Research Blvd Nb,ARCHIVED,
0BC39B9D01F6D3E81328CDA94EAEFE5005744CEC_1709744943,2024-03-06T17:09:03.000Z,Crash Urgent,30.253353,-97.697574,E 7th St / Shady Ln,ARCHIVED,AUSTIN PD           
EC99F53E14FDFE8DBD7FFC6455A4B4CF46E5C609_1710801928,2024-03-18T22:45:28.000Z,Crash Urgent,30.299208,-97.64888,5100-6621 JOHNNY MORRIS RD,ARCHIVED,AUSTIN PD           
E7D24D494117446B0556377ACF5F693114048919_1624123091,2021-06-19T17:18:11.000Z,Traffic Hazard,30.343155,-97.764088,Dry Creek Dr & Paseo Del Toro,ARCHIVED,
8F102B2BE79803391E93A93E7B21A98FEE3F781A_1710945801,2024-03-20T14:43:21.000Z,Traffic Hazard,30.209587,-97.755305,4600 S Ih 35 Nb,ARCHIVED,AUSTIN PD           
77F30DE29B37C940918F2ABDD2D48CFFF2F092F0_1568510090,2019-09-15T01:14:50.000Z,COLLISN/ LVNG SCN,30.462769,-97.66799,16231 N Ih 35 Svrd Nb,ARCHIVED,
E78E1C8A184B06B3CFAAF828461FB13F7DE798A6_1568954235,2019-09-20T04:37:15.000Z,Traffic Hazard,30.309192,-97.654235,Millrace Dr & Purple Sage Dr,ARCHIVED,
CB852047223EB4C0EC2C483D9268EFB97861128A_1566576485,2019-08-23T16:08:05.000Z,Crash Urgent,30.228018,-97.776834,1100 W Ben White Blvd Svrd Wb,ARCHIVED,
0A3F49AE46653BAB4A1192A615AC49B183764919_1563934338,2019-07-24T02:12:18.000Z,Traffic Hazard,30.330167,-97.58584,11000-blk N Sh 130 Sb,ARCHIVED,
51CA2CFBEAC44E4A6B50AC50E00794DB2AE288A2_1564833902,2019-08-03T12:05:02.000Z,zSTALLED VEHICLE,30.47437,-97.763818,9050 W Parmer Ln,ARCHIVED,
85B3F5B04A998A8C4C2CA9D70A2A55BD5FEBBAE2_1565699540,2019-08-13T12:32:20.000Z,Traffic Hazard,30.266511,-97.783254,2501-2511 Bee Caves Rd,ARCHIVED,
28242F1D302696F577218BB85FBAAFECA44761A7_1569682147,2019-09-28T14:49:07.000Z,TRFC HAZD/ DEBRIS,30.452821,-97.666114,15700 N IH 35 NB,ARCHIVED,
533958A2148AA8A3466FA3A8340D51E28294F41D_1567885677,2019-09-07T19:47:57.000Z,Crash Urgent,30.302704,-97.661269,Ed Bluestein Blvd Svrd Sb & Loyola Ln,ARCHIVED,
3CD969896E49A6D3326ACF33F0C2D8CC38B0D06A_1560208606,2019-06-10T23:16:46.000Z,Crash Urgent,30.211249,-97.779239,Ramble Ln & S 1st St,ARCHIVED,
CDF61942C1B0FC67819367EDC682E0C5FD5E427F_1563042084,2019-07-13T18:21:24.000Z,COLLISION,30.164322,-97.692944,6306-6468 S Us 183 Hwy Sb,ARCHIVED,
D37DE44396942BA1766014B1C7CD097677F59B17_1560606950,2019-06-15T13:55:50.000Z,Traffic Hazard,30.356965,-97.689749,600-799 Middle Ln,ARCHIVED,
BF5CE6BCA1837184B86A1FB332EDB735665CA1ED_1565986403,2019-08-16T20:13:23.000Z,zSTALLED VEHICLE,30.181106,-97.900215,S Sh 45 W Eb & Escarpment Blvd,ARCHIVED,
EEEA8C6D5510BE2A8FC4D34A4E6C0D7BB69407F9_1563284195,2019-07-16T13:36:35.000Z,Traffic Hazard,30.290869,-97.760884,2200 N Mopac Expy Sb,ARCHIVED,
415D2E4353963C539961C46AD289844F4093BA96_1561747497,2019-06-28T18:44:57.000Z,Crash Urgent,30.259584,-97.753482,501 Bouldin Ave,ARCHIVED,
8D2D1DA41DBBE4317734A6D4050A400F0CF7081F_1568963404,2019-09-20T07:10:04.000Z,Traffic Hazard,30.486189,-97.777427,Parmer & Lake,ARCHIVED,
442BDC9A0E80132C626A3605E010B8FB0EE0C1F6_1559858350,2019-06-06T21:59:10.000Z,Traffic Hazard,30.309991,-97.708836,E 52ND ST & CAMERON RD,ARCHIVED,
5991C2EFCFB90EC6BC16FE7A1100F5F49A2EE4A1_1560013110,2019-06-08T16:58:30.000Z,Traffic Hazard,30.261524,-97.737844,Sabine St & E Cesar Chavez St,ARCHIVED,
5C82821CE203B916B7D33378F9E30009649E9E90_1566966586,2019-08-28T04:29:46.000Z,LOOSE LIVESTOCK,30.341319,-97.551781,600 E PARSONS ST,ARCHIVED,
18C775519E031F57D09D66471927ECBBA6D45826_1569686577,2019-09-28T16:02:57.000Z,zSTALLED VEHICLE,30.407825,-97.715854,3000 Duval Rd,ARCHIVED,
